kepler_id,source,window_idx,label,mean,std,var,skew,range,median,mad,peak_to_peak
kplr009489524,kepler,2,1,0.28232223813183505,0.9084353271799427,0.8252547436685296,1.2204652963813691,4.360718957682283,0.006321123364390797,0.4554723965194914,4.360718957682283
kplr009590976,kepler,0,1,0.025425008483288127,0.7410969317826728,0.5492246622976915,0.9134570465157006,8.200582512291401,0.014136033881232869,0.4574016677284635,8.200582512291401
kplr009590976,kepler,1,1,-0.24579682991802182,1.4190753568242949,2.0137748683459997,1.6547573946922576,10.083704168612154,-0.15179407810561962,0.8198899651115065,10.083704168612154
kplr009590976,kepler,2,1,-0.02012169499105483,0.8202251500694849,0.6727692968065091,1.038998490269989,12.20511896750414,-0.03146950399687959,0.5201723896061563,12.20511896750414
kplr009714550,kepler,0,1,0.014913906051903958,0.7644287548804884,0.5843513212881339,1.014736937030388,8.083666958500606,-0.007048616654423202,0.5027009406415082,8.083666958500606
kplr009714550,kepler,1,1,-0.012369077044327971,0.8503327299096206,0.7230657515555479,1.1472292194791633,8.424314606826051,-0.02530929588000251,0.5732051774703414,8.424314606826051
kplr009714550,kepler,2,1,0.0686206677997854,1.1428209043271513,1.3060396193671278,1.1582020043054024,11.771303603163773,0.0003211641984598895,0.5787208365730617,11.771303603163773
kplr009790806,kepler,0,1,-0.521773213126914,1.3538328852099504,1.8328634810758986,2.4465949984180577,4.659112967557384,-0.0766243663660811,0.9355841623927046,4.659112967557384
kplr009790806,kepler,1,1,-0.08339566388733058,0.5170317931731888,0.2673218751518831,0.6468660263497403,2.785528131836842,-0.026746382395467463,0.3235328689986352,2.785528131836842
kplr009790806,kepler,2,1,-0.13887720909368897,1.1668080591007657,1.3614410467824958,1.7263384294218378,4.884433872525235,0.23663047209626156,0.6365288220697465,4.884433872525235
kplr009872831,kepler,0,1,-0.015973565331938916,0.6739038506362687,0.4541463999023903,0.8708933529409348,8.297755624048436,-0.033653873672485,0.4363520628358277,8.297755624048436
kplr009872831,kepler,1,1,0.03197559650708223,0.6368696299485326,0.4056029255507808,0.838917756433861,8.987792529893273,0.01907936145160187,0.4194809608115327,8.987792529893273
kplr009872831,kepler,2,1,-0.12099614311516975,1.9731510430132289,3.893325038544193,1.1494873622903747,15.93966694314609,-0.11633110663101688,0.5495032758911937,15.93966694314609
kplr009892816,kepler,0,1,0.005718552536699405,0.7333812622477255,0.5378480758160671,0.9335221745520795,8.174626609594688,0.0044743440665540365,0.468066104295625,8.174626609594688
kplr009892816,kepler,1,1,-0.0021139770668023826,0.6362020944310769,0.4047531049584888,0.8330358640580814,8.143306201128347,0.015908778903766248,0.4181025955524383,8.143306201128347
kplr009892816,kepler,2,1,0.05470402676144039,0.6025022434961974,0.36300895341795114,0.7316795422168827,10.130412116018602,0.04002052192908522,0.36913338549070795,10.130412116018602
kplr010064256,kepler,0,1,0.07380033045928608,1.97908712704952,3.9167858564531235,2.7446802470818428,8.835540766480573,0.8809376635019017,1.0614151709103807,8.835540766480573
kplr010064256,kepler,1,1,-0.4308871063630183,1.8338326248107566,3.3629420958203093,3.5816476340997374,7.010022957543435,-0.33494802528621276,1.7969376202910765,7.010022957543435
kplr010064256,kepler,2,1,-0.15857144023632747,0.802286357911027,0.6436634000901404,0.8713900700840151,5.151317405555114,0.010464814867804002,0.4270968911652045,5.151317405555114
kplr010545066,kepler,0,1,0.11337028890230195,1.2899060332058825,1.663857574500935,1.9875697903667242,7.709369231475271,0.1285020607781806,0.998342820528742,7.709369231475271
kplr010545066,kepler,1,1,-0.031849669847377284,0.5513832689655883,0.30402350929517835,0.7539437201005376,3.266617944250192,-0.022883928631772504,0.37733335068104,3.266617944250192
kplr010545066,kepler,2,1,0.07508850476769123,0.9217889537082076,0.8496948751784721,1.2345690893034447,5.6559767123245335,0.07506431534731214,0.6187462241589625,5.6559767123245335
kplr011121752,kepler,0,1,0.08491429383318819,0.600485380488545,0.3605826921804727,0.8215253489204437,5.152883316113094,0.0824272925338018,0.41095892991852606,5.152883316113094
kplr011121752,kepler,1,1,-0.0014186356476315158,0.5359235705775142,0.28721407350055184,0.6596145957290473,6.755740896070979,0.0021980611342347143,0.3358323404377181,6.755740896070979
kplr011121752,kepler,2,1,0.028507715242666036,0.5648213483751674,0.3190231555803423,0.6869726066317137,11.68567801142481,0.02417867247599697,0.34509559807485013,11.68567801142481
kplr011453592,kepler,0,1,0.31163708556602215,1.3226005217747872,1.7492721401989395,2.0828604736781755,7.293332391643588,0.8867990844688082,0.7690883580019882,7.293332391643588
kplr011453592,kepler,1,1,-0.2561452041679734,0.4298172641473486,0.18474288055911164,0.6668354253943014,2.851762742251526,-0.2346463982536257,0.32217213601720274,2.851762742251526
kplr011453592,kepler,2,1,0.0523637734827815,0.5541201440340445,0.3070491340243102,0.6609884822218031,5.243924684209885,0.046467552959545924,0.3303162133521821,5.243924684209885
kplr011568987,kepler,0,1,-0.23833340374074868,0.9346130416046193,0.873501537537438,1.1749835009038603,6.911678280805069,-0.07873274804243446,0.5774638272935309,6.911678280805069
kplr011568987,kepler,1,1,-0.015409338812961557,0.6883578811653477,0.473836572562447,0.8967538040786937,4.292041453516784,0.11663107024914023,0.42645775918926476,4.292041453516784
kplr011568987,kepler,2,1,-0.11349618574970505,0.719399977333372,0.5175363273872562,0.9587507614441615,5.055533611879252,-0.04422223771311831,0.4724416590786358,5.055533611879252
kplr011673802,kepler,0,1,0.0045477734517689675,0.6493490900996003,0.42165424081317887,0.8432364636417227,8.597734186075645,-0.008583401609925507,0.4184475507139441,8.597734186075645
kplr011673802,kepler,1,1,-0.03981441748930215,0.6309588072449801,0.3981090164400079,0.8375539442556881,5.252789151672223,-0.013607078168543764,0.41515333657724585,5.252789151672223
kplr011673802,kepler,2,1,-0.0005038892635041911,0.6374443853999006,0.406335344477857,0.8196004772105291,5.205681889517439,-0.005289187473227239,0.40815313153691546,5.205681889517439
kplr011807274,kepler,0,1,0.0975640796595607,0.6314703607243368,0.398754816473324,0.7265526534328577,6.643676134289777,0.012437008001708019,0.3631317103431837,6.643676134289777
kplr011807274,kepler,1,1,-0.03272425590263126,0.6148995797780692,0.3781014932112461,0.7946669646911823,5.178133819425317,-0.025452481488585033,0.3972611741594062,5.178133819425317
kplr011807274,kepler,2,1,0.08745110195120546,0.7958130291334282,0.6333183773385227,1.2152836829450653,4.631483932885974,-0.01084622790671853,0.5975548495183982,4.631483932885974
kplr012068975,kepler,0,1,-0.007715607241884373,0.2003098584118911,0.04012403937699186,0.2567058742757038,1.6114060903434737,-0.0031086116069170477,0.12827113156978212,1.6114060903434737
kplr012068975,kepler,1,1,0.11722410438994454,2.1148572338520446,4.472621119576322,2.647432713917107,35.34884063793886,0.13203418772537145,1.3261500726245332,35.34884063793886
kplr012068975,kepler,2,1,0.09338529063769394,2.2386797261916818,5.011686916461663,3.2970507341941664,17.627463922591723,0.17882697296602856,1.6335753994347562,17.627463922591723
kplr012306058,kepler,0,1,0.013245185860795072,0.6965759830828209,0.4852181002077984,0.8878942003183202,8.559855990046197,-0.004694258032987293,0.44508978139087413,8.559855990046197
kplr012306058,kepler,1,1,-0.028637483267442126,0.6692596375477318,0.44790846245052124,0.9145155846896034,6.7666494214450505,-0.0352069352474047,0.45719602579173607,6.7666494214450505
kplr012306058,kepler,2,1,0.020028046107146383,0.686890602412614,0.4718186996827638,0.88980896346439,8.71600183619609,-0.0009882648490499564,0.44867224146868023,8.71600183619609
kplr012404954,kepler,0,1,-0.0598248694381083,1.8522219164454785,3.4307260277609615,1.87603925454046,9.83452325484827,0.03803868107089464,0.8733654666085723,9.83452325484827
kplr012404954,kepler,1,1,-0.019205658729459507,0.39995636790925115,0.1599650962311603,0.5520578966221041,3.9541672859549504,-0.01083505985201367,0.27352727547052647,3.9541672859549504
kplr012404954,kepler,2,1,-0.057803880100679994,0.9161912264380548,0.8394063634020671,1.2483613590661986,7.070409023736154,-0.04976837889246917,0.6213412655065736,7.070409023736154
kplr012459913,kepler,0,1,0.030731454582880083,0.7209769266239242,0.5198077287240793,0.9387798575711221,4.834676265700388,0.030865126581497086,0.4688092721401263,4.834676265700388
kplr012459913,kepler,1,1,-0.012650552622791486,0.696182289375095,0.4846697800395484,0.8967145094710174,7.291911961840711,-0.02183268987276886,0.4476991772036635,7.291911961840711
kplr012459913,kepler,2,1,-0.045370907429379256,0.6384470006482628,0.4076145726367629,0.823267895548778,7.500432214999989,-0.04469765822652424,0.4110532911288341,7.500432214999989
